company,total_links,active_months,max_monthly_count,avg_monthly_count,activity_cv,partner_count,hscode_count,fish_hscode_ratio,total_weightkg,total_value_omu,q1_temporal_pattern,q1_pattern_risk,revival_score,dormancy_months,dormancy_weight,has_extended_months,q1_inconsistent,bridge_scope,is_relay_successor,business_mode,isolation_label,anomaly_score,dbscan_cluster,hierarchical_cluster,hierarchical_subcluster,hierarchical_microcluster,cluster_path,cluster_path_3,nearest_company,nearest_similarity,bridge_link_count,bridge_partner_sample,relay_predecessors,sig_iso_anomaly,sig_revival,sig_dormancy,sig_q1_inconsistent,sig_q1_risk,sig_bridge,sig_relay,sig_fish,composite_score,signal_count,confidence_tier,evidence_chain
Dutch Mussels AS &,1947,79,165,24.6456,1.8863,18,179,0.0,69265275.0,0.0,general,1,0.0,0,1.0,0,0,0,0,general_trader,normal,0.274,1,2,1,1,C2-S1,C2-S1-T1,3 Seabreeze Corporation Marine ecology,0.9889,0,,,0.274,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.1225,1,LOW,no strong individual signal
Beachcombers NV and Son's,2385,54,225,44.1667,1.5795,32,83,0.0,93596595.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,general_trader,normal,0.2738,1,2,1,1,C2-S1,C2-S1-T1,Fisherman's Bounty AG Delivery,0.99,0,,,0.2738,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.1225,1,LOW,no strong individual signal
Ocean Outfitters Limited Liability Company Distribution,763,64,53,11.9219,1.1678,91,86,0.0236,6805995.0,0.0,stable,0,0.0,0,1.0,0,0,519,0,general_trader,normal,0.1121,1,0,0,0,C0-S0,C0-S0-T0,SeaSplash Foods Company Brine,0.9517,1,Sea Breezes GmbH & Co. KG Shark,,0.1121,0.0,0.1824,0.0,0.0,0.6658,0.0,0.0236,0.1224,1,LOW,structural bridge: 519 nodes newly reachable via 1 new link(s)
-12812,81,8,52,10.125,1.6277,2,2,0.0,1131550.0,0.0,bursty,2,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.1659,1,2,1,1,C2-S1,C2-S1-T1,-5221,0.993,0,,,0.1659,0.0,0.1824,0.0,0.6667,0.0,0.0,0.0,0.1222,1,LOW,no strong individual signal
AquaDelight N.V. Coral Reef,11065,84,296,131.7262,0.5932,150,157,0.9748,200372870.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,fish_network_expander,normal,0.3008,1,2,3,2,C2-S3,C2-S3-T2,Volga River LLC Enterprises,0.9605,0,,,0.3008,0.0,0.1824,0.0,0.0,0.0,0.0,0.9748,0.1221,2,LOW,fish HS code ratio=97.5%
Estrella del Mar Tilapia Oyj Marine,3936,84,141,46.8571,0.6887,94,229,0.6491,76763000.0,3236530.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,anomaly,0.3259,-1,0,0,1,C0-S0,C0-S0-T1,Niger Bend   Limited Liability Company Marine ecology,0.8821,0,,,0.3259,0.0,0.1824,0.0,0.0,0.0,0.0,0.6491,0.1218,2,LOW,fish HS code ratio=64.9%
Neva  Jetty GmbH Forwading,2535,58,176,43.7069,1.3524,118,175,0.1554,50391695.0,0.0,general,1,0.0,0,1.0,0,0,0,0,fish_network_expander,normal,0.2582,1,0,0,0,C0-S0,C0-S0-T0,Madhya Pradesh   Ltd. Corporation,0.9888,0,,,0.2582,0.0,0.1824,0.0,0.3333,0.0,0.0,0.1554,0.1217,1,LOW,fish HS code ratio=15.5%
Saltwater Sanctuary NV Delivery,1715,84,63,20.4167,0.4116,58,23,0.0023,97210060.0,0.0,stable,0,0.0,0,1.0,0,0,705,0,general_trader,normal,0.0976,1,0,0,1,C0-S0,C0-S0-T1,SRL Ltd. Liability Co,0.9904,1,Black Sea Tuna Sagl,,0.0976,0.0,0.1824,0.0,0.0,0.6984,0.0,0.0023,0.1216,1,LOW,structural bridge: 705 nodes newly reachable via 1 new link(s)
Náutica del Sol A/S,7599,84,172,90.4643,0.4581,42,47,0.0011,266908530.0,0.0,stable,0,0.0,0,1.0,0,0,255,0,general_trader,normal,0.1403,1,0,0,2,C0-S0,C0-S0-T2,Black Sea Carp Ltd,0.9722,1,Coral del Sur Ltd. Corporation Investment,,0.1403,0.0,0.1824,0.0,0.0,0.5904,0.0,0.0011,0.1215,1,LOW,no strong individual signal
Sahara  LLC Co Consultants,1973,84,53,23.4881,0.4038,97,273,0.2777,80037240.0,0.0,stable,0,0.0,0,1.0,0,0,303,0,general_trader,normal,0.11,1,0,0,2,C0-S0,C0-S0-T2,Mar de la Felicidad GmbH Worldwide,0.9708,1,Oceanic Oracle GmbH & Co. KG,,0.11,0.0,0.1824,0.0,0.0,0.6087,0.0,0.2777,0.1213,1,LOW,fish HS code ratio=27.8%
-5221,38,19,17,2.0,1.777,6,11,0.0,244260.0,0.0,bursty,2,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.1618,1,2,1,1,C2-S1,C2-S1-T1,-4384,0.9977,0,,,0.1618,0.0,0.1824,0.0,0.6667,0.0,0.0,0.0,0.1211,1,LOW,no strong individual signal
-66,51,13,26,3.9231,1.6351,3,4,1.0,1090315.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.1878,1,2,1,1,C2-S1,C2-S1-T1,Playa del Sol Company Delivery,0.9946,0,,,0.1878,0.0,0.1824,0.0,0.3333,0.0,0.0,1.0,0.121,2,LOW,fish HS code ratio=100.0%
Playa de Arena Pic,2314,77,152,30.0519,1.294,80,18,0.0722,48963315.0,0.0,general,1,3.0,0,1.0,0,0,0,0,general_trader,normal,0.2312,1,0,0,0,C0-S0,C0-S0-T0,Tripura  BV and Son's,0.9704,0,,,0.2312,0.03,0.1824,0.0,0.3333,0.0,0.0,0.0722,0.1208,1,LOW,no strong individual signal
Irtysh  Dredge A/S Distribution,101,51,7,1.9804,0.6594,9,15,0.0396,689970.0,0.0,stable,0,5.1,0,1.0,0,0,198,0,niche_or_shell,normal,0.0936,1,0,0,1,C0-S0,C0-S0-T1,Oceanfront Oases Oyj Sea,0.9869,1,Olas del Sur Sp,,0.0936,0.051,0.1824,0.0,0.0,0.5636,0.0,0.0396,0.1207,1,LOW,no strong individual signal
Nile   S.A. de C.V.,23630,84,505,281.3095,0.2635,310,154,0.0,571816600.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,anomaly,0.373,1,0,2,2,C0-S2,C0-S2-T2,Kong zhong diao yu  NV Export,0.961,0,,,0.373,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.1206,1,LOW,no strong individual signal
Nautical Navigators Limited Liability Company Holdings,6848,84,277,81.5238,0.6518,107,35,0.0,38226440.0,0.0,stable,0,0.0,0,1.0,0,0,284,0,general_trader,normal,0.1324,1,0,0,1,C0-S0,C0-S0-T1,Bahía del Sol Merchants Catchers,0.9641,1,Sea Breeze Corporation Marine sanctuary,,0.1324,0.0,0.1824,0.0,0.0,0.6018,0.0,0.0,0.1206,1,LOW,no strong individual signal
Playa del Tesoro OJSC,7266,84,174,86.5,0.3951,23,51,0.9174,1262791780.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.2993,1,2,3,2,C2-S3,C2-S3-T2,Fresh Wharf SRL Consulting,0.9997,0,,,0.2993,0.0,0.1824,0.0,0.0,0.0,0.0,0.9174,0.1205,1,LOW,fish HS code ratio=91.7%
Anthony Mudflat BV Holdings,356,10,95,35.6,0.9167,21,5,1.0,7303025.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.1855,1,2,0,1,C2-S0,C2-S0-T1,Costa de Coral Corporation Worldwide,0.9954,0,,,0.1855,0.0,0.1824,0.0,0.3333,0.0,0.0,1.0,0.1204,2,LOW,fish HS code ratio=100.0%
SRL Ltd. Liability Co,1195,84,31,14.2262,0.4131,32,27,0.0,25279730.0,0.0,stable,0,0.0,0,1.0,0,0,885,0,general_trader,normal,0.0815,1,0,0,1,C0-S0,C0-S0-T1,Saltwater Sanctuary NV Delivery,0.9904,1,Panope Limited Liability Company,,0.0815,0.0,0.1824,0.0,0.0,0.7225,0.0,0.0,0.12,1,LOW,structural bridge: 885 nodes newly reachable via 1 new link(s)
Uttar Pradesh s Oyj,941,84,52,11.2024,0.6613,40,75,0.4952,14700935.0,0.0,stable,0,0.0,0,1.0,0,0,197,0,general_trader,normal,0.105,1,0,0,1,C0-S0,C0-S0-T1,Kilwa Coast  Coast NV Delivery,0.9814,1,Bu yu wang Corporation Marine conservation,,0.105,0.0,0.1824,0.0,0.0,0.563,0.0,0.4952,0.1198,2,LOW,fish HS code ratio=49.5%
Lake Rukwa  Ltd Logistics,57,20,14,2.85,1.0716,17,14,0.6316,1100310.0,0.0,general,1,0.3,0,1.0,0,0,15,0,niche_or_shell,normal,0.0908,1,2,0,1,C2-S0,C2-S0-T1,Caspian Sea   AG Line,0.9967,1,BlueWater Bistro A/S Holdings,,0.0908,0.003,0.1824,0.0,0.3333,0.2952,0.0,0.6316,0.1196,2,LOW,fish HS code ratio=63.2%
Kilimajaro Slopes   Oceanfront AB Overseas,8031,84,178,95.6071,0.2803,193,565,0.0029,116368840.0,0.0,stable,0,0.0,0,1.0,0,0,109,0,general_trader,normal,0.1666,1,0,2,2,C0-S2,C0-S2-T2,Coral del Sur Ltd. Corporation Investment,0.9916,2,Lake Victoria Catch  SE;Caspian Sea   Company Seafarer,,0.1666,0.0,0.1824,0.0,0.0,0.5004,0.0,0.0029,0.1191,1,LOW,no strong individual signal
Spanish Shrimp Ltd. Corporation Transport,1016,84,27,12.0952,0.4499,48,109,0.0,6676160.0,0.0,stable,0,0.0,0,1.0,0,0,757,0,general_trader,normal,0.0832,1,0,0,1,C0-S0,C0-S0-T1,Gvardeysk S.A. de C.V.,0.9929,1,Coastal Cruisers GmbH Logistics,,0.0832,0.0,0.1824,0.0,0.0,0.7059,0.0,0.0,0.1187,1,LOW,structural bridge: 757 nodes newly reachable via 1 new link(s)
SeaFusion Ges.m.b.H. and Son's,2537,84,97,30.2024,0.6132,200,263,0.4742,39090730.0,19624925.0,stable,0,0.0,0,1.0,0,0,0,0,fish_intensive_hub,normal,0.3248,-1,1,0,0,C1-S0,C1-S0-T0,Deep Blue ОАО Chart,0.9822,0,,,0.3248,0.0,0.1824,0.0,0.0,0.0,0.0,0.4742,0.118,2,LOW,fish HS code ratio=47.4%
Dubingiai Ltd. Liability Co,13484,84,465,160.5238,0.6431,410,610,0.0607,1130408250.0,347150.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,anomaly,0.3565,1,0,2,2,C0-S2,C0-S2-T2,Coastal Castaway Coast Corporation Worldwide,0.9541,0,,,0.3565,0.0,0.1824,0.0,0.0,0.0,0.0,0.0607,0.1177,1,LOW,no strong individual signal
Bu yu wang Limited Liability Company,181,49,13,3.6939,0.7642,11,26,0.1105,1169490.0,0.0,periodic,1,3.1,0,1.0,0,0,25,0,niche_or_shell,normal,0.0757,1,3,2,2,C3-S2,C3-S2-T2,Estrella del Mar Sp Transit,0.8862,1,Orange River Mouth   Incorporated Distribution,,0.0757,0.031,0.1824,0.0,0.3333,0.3469,0.0,0.1105,0.1176,2,LOW,no strong individual signal
Sea Breeze Sagl Oceanfront,12229,84,254,145.5833,0.3704,1170,1033,0.091,204259570.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,anomaly,0.3537,1,0,2,1,C0-S2,C0-S2-T1,Barco de Plata Corp,0.9931,0,,,0.3537,0.0,0.1824,0.0,0.0,0.0,0.0,0.091,0.1176,1,LOW,no strong individual signal
Mar de la Vida Krill,16952,69,694,245.6812,0.6298,108,260,0.0004,207160830.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,anomaly,0.3595,1,0,2,2,C0-S2,C0-S2-T2,Makumba Ltd. Liability Co,0.968,0,,,0.3595,0.0,0.1824,0.0,0.0,0.0,0.0,0.0004,0.1172,1,LOW,no strong individual signal
Diao er  Limited Liability Company,3802,84,132,45.2619,0.5186,93,81,0.6589,72420725.0,0.0,stable,0,0.0,0,1.0,0,0,30,0,general_trader,normal,0.16,1,0,0,1,C0-S0,C0-S0-T1,Oceanfront Oasis Company Green ,0.9901,1,Portuguese Sea Bass &,,0.16,0.0,0.1824,0.0,0.0,0.3656,0.0,0.6589,0.1171,2,LOW,fish HS code ratio=65.9%
Mar del Caribe Express Surf,234,69,10,3.3913,0.6091,28,25,0.0085,5357685.0,0.0,stable,0,0.1,0,1.0,0,0,785,0,niche_or_shell,normal,0.0724,1,0,0,1,C0-S0,C0-S0-T1,Meghalaya  Ltd. Liability Co Marine conservation,0.9457,1,BlueWaterBites GmbH & Co. KG Export,,0.0724,0.001,0.1824,0.0,0.0,0.7098,0.0,0.0085,0.1169,1,LOW,structural bridge: 785 nodes newly reachable via 1 new link(s)
Barco de Plata Corp,10286,84,257,122.4524,0.269,970,938,0.0521,166869400.0,375070.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,anomaly,0.3531,1,0,2,1,C0-S2,C0-S2-T1,Olas del Sur Oyj,0.9966,0,,,0.3531,0.0,0.1824,0.0,0.0,0.0,0.0,0.0521,0.1167,1,LOW,no strong individual signal
Adriatic Squid Limited Liability Company Current,411,81,8,5.0741,0.2568,12,43,0.0,3405725.0,0.0,stable,0,3.0,0,1.0,0,0,202,0,niche_or_shell,normal,0.1007,1,0,0,2,C0-S0,C0-S0-T2,Deep Sea Divers Tom yum ОАО Marine sanctuary,0.9636,1,Greek Sea Bass LLC,,0.1007,0.03,0.1824,0.0,0.0,0.5657,0.0,0.0,0.1166,1,LOW,no strong individual signal
SeaBite Ltd. Liability Co,3107,68,212,45.6912,1.3317,33,378,0.0,37647195.0,0.0,general,1,0.0,0,1.0,0,0,0,0,general_trader,normal,0.2499,1,0,0,0,C0-S0,C0-S0-T0,Saltwater Serenity Ltd. Corporation,0.9845,0,,,0.2499,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0,0.1165,1,LOW,no strong individual signal
Fresh Wharf SRL Consulting,6950,84,165,82.7381,0.3966,23,48,0.9109,1204881340.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.2831,1,2,3,2,C2-S3,C2-S3-T2,Playa del Tesoro OJSC,0.9997,0,,,0.2831,0.0,0.1824,0.0,0.0,0.0,0.0,0.9109,0.1164,1,LOW,fish HS code ratio=91.1%
Saltwater Sisters AS Marine life,2792,83,162,33.6386,1.0787,63,283,0.1175,53221095.0,0.0,stable,0,3.0,0,1.0,0,0,26,0,general_trader,normal,0.1757,1,0,0,0,C0-S0,C0-S0-T0,Deep Blue Ltd. Corporation,0.9557,1,David Limited Liability Company Worldwide,,0.1757,0.03,0.1824,0.0,0.0,0.3509,0.0,0.1175,0.1162,1,LOW,no strong individual signal
Mar Azul Ltd. Liability Co,61,15,8,4.0667,0.5194,5,8,0.0,1318920.0,0.0,stable,0,0.2,0,1.0,0,0,621,0,niche_or_shell,normal,0.0789,1,3,0,0,C3-S0,C3-S0-T0,-9099,0.8778,1,Angrapa Ltd. Liability Co Export,,0.0789,0.002,0.1824,0.0,0.0,0.6849,0.0,0.0,0.1161,1,LOW,structural bridge: 621 nodes newly reachable via 1 new link(s)
Volga River LLC Enterprises,8542,84,347,101.6905,0.6113,207,238,0.7604,334604460.0,63250.0,stable,0,0.0,0,1.0,0,0,0,0,fish_intensive_hub,normal,0.2937,1,2,3,2,C2-S3,C2-S3-T2,AquaDelight N.V. Coral Reef,0.9605,0,,,0.2937,0.0,0.1824,0.0,0.0,0.0,0.0,0.7604,0.116,1,LOW,fish HS code ratio=76.0%
Gvardeysk S.A. de C.V.,1510,84,46,17.9762,0.4393,86,94,0.0,16338390.0,0.0,stable,0,0.0,0,1.0,0,0,657,0,general_trader,normal,0.0751,1,0,0,1,C0-S0,C0-S0-T1,Spanish Shrimp Ltd. Corporation Transport,0.9929,1,Ola de la Costa N.V.,,0.0751,0.0,0.1824,0.0,0.0,0.6909,0.0,0.0,0.1152,1,LOW,structural bridge: 657 nodes newly reachable via 1 new link(s)
Portuguese Tuna Bonito Kga Consultants,10829,84,209,128.9167,0.2601,874,1012,0.0438,266795855.0,68920.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,anomaly,0.3466,1,0,2,1,C0-S2,C0-S2-T1,Olas del Sur Oyj,0.9955,0,,,0.3466,0.0,0.1824,0.0,0.0,0.0,0.0,0.0438,0.1149,1,LOW,no strong individual signal
Diao er  Inc Brackish,218,44,40,4.9545,1.6627,15,8,0.7982,4703580.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.1782,1,2,1,1,C2-S1,C2-S1-T1,Ola del Este Ltd. Corporation,0.9907,0,,,0.1782,0.0,0.1824,0.0,0.3333,0.0,0.0,0.7982,0.1145,2,LOW,fish HS code ratio=79.8%
Mar de la Felicidad NV Investment,2213,84,77,26.3452,0.6311,93,96,0.0,7677160.0,0.0,stable,0,0.0,0,1.0,0,0,531,0,general_trader,normal,0.0814,1,0,0,1,C0-S0,C0-S0-T1,Madhya GmbH & Co. KG Family,0.9763,2,Khundu Whale AG Cargo;Caracola de Coral Oyj,,0.0814,0.0,0.1824,0.0,0.0,0.6682,0.0,0.0,0.1145,1,LOW,structural bridge: 531 nodes newly reachable via 2 new link(s)
Yu wo  CJSC Marine sanctuary,5640,84,123,67.1429,0.2758,64,105,0.0053,143335835.0,0.0,stable,0,3.0,0,1.0,0,0,59,0,general_trader,normal,0.1432,1,0,0,2,C0-S0,C0-S0-T2,Ronan Catfish Corp Solutions,0.975,1,Ronan Catfish Corp Solutions,,0.1432,0.03,0.1824,0.0,0.0,0.4359,0.0,0.0053,0.1144,1,LOW,no strong individual signal
Mar de Cristalino Ges.m.b.H.,2796,84,61,33.2857,0.4485,79,123,0.0007,40504945.0,0.0,stable,0,0.0,0,1.0,0,0,500,0,general_trader,normal,0.0835,1,0,0,1,C0-S0,C0-S0-T1,Gvardeysk S.A. de C.V.,0.9888,1,Marine Mates NV Worldwide,,0.0835,0.0,0.1824,0.0,0.0,0.6619,0.0,0.0007,0.1144,1,LOW,structural bridge: 500 nodes newly reachable via 1 new link(s)
Neptune's Harvest LC Transport,3097,84,114,36.869,0.495,260,269,0.0982,109009925.0,0.0,stable,0,3.0,0,1.0,0,0,40,0,general_trader,normal,0.1515,1,0,0,2,C0-S0,C0-S0-T2,Uttarakhand   Charter Boat  Ges.m.b.H. Freight ,0.9362,1,Wave Watchers Co Holdings,,0.1515,0.03,0.1824,0.0,0.0,0.3954,0.0,0.0982,0.1142,1,LOW,no strong individual signal
Sikkim  Market Corporation Investment,891,84,20,10.6071,0.3513,69,193,0.0022,2891875.0,0.0,stable,0,0.0,0,1.0,0,0,409,0,general_trader,normal,0.0911,1,0,0,2,C0-S0,C0-S0-T2,Lake Victoria Catch  SE,0.9832,1,Estrella de Mar Consultants -,,0.0911,0.0,0.1824,0.0,0.0,0.6405,0.0,0.0022,0.1142,1,LOW,no strong individual signal
Coastal Currents Ltd. Liability Co Delivery,549,83,23,6.6145,0.7927,23,28,0.0583,42005310.0,0.0,stable,0,3.0,0,1.0,0,0,186,0,general_trader,normal,0.0896,1,0,0,1,C0-S0,C0-S0-T1,Mar y Viento A/S,0.9797,1,biān yú AG Forwading,,0.0896,0.03,0.1824,0.0,0.0,0.5569,0.0,0.0583,0.1141,1,LOW,no strong individual signal
Olas del Mar N.V.,2741,83,111,33.0241,0.6577,52,23,0.8796,108310370.0,0.0,stable,0,0.0,0,1.0,0,0,12,0,general_trader,normal,0.1662,1,2,3,1,C2-S3,C2-S3-T1,Nagaland Sea Catch Ltd. Liability Co Logistics,0.9968,1,Aqua Advancements Corp Marine mist,,0.1662,0.0,0.1824,0.0,0.0,0.2731,0.0,0.8796,0.1138,1,LOW,fish HS code ratio=88.0%
Océano del Este Corporation,530,60,28,8.8333,0.78,18,49,0.0113,8397375.0,0.0,stable,0,0.0,0,1.0,0,0,608,0,general_trader,normal,0.0717,1,0,0,1,C0-S0,C0-S0-T1,Meghalaya  Ltd. Liability Co Marine conservation,0.9814,1,River Gambia  Brine Pic Express,,0.0717,0.0,0.1824,0.0,0.0,0.6826,0.0,0.0113,0.1138,1,LOW,structural bridge: 608 nodes newly reachable via 1 new link(s)
-1422,94,12,40,7.8333,1.3162,1,1,1.0,2370340.0,0.0,general,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.1587,1,2,0,1,C2-S0,C2-S0-T1,Estrella del Mar LLC Solutions,0.997,0,,,0.1587,0.0,0.1824,0.0,0.3333,0.0,0.0,1.0,0.1137,2,LOW,fish HS code ratio=100.0%
Meghalaya  Marine GmbH & Co. KG Import,3097,82,232,37.7683,1.4751,94,227,0.0391,46371955.0,0.0,general,1,0.0,0,1.0,0,0,0,0,general_trader,normal,0.2347,1,0,0,0,C0-S0,C0-S0-T0,3 Seabreeze Corporation Marine ecology,0.9931,0,,,0.2347,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0391,0.1135,1,LOW,no strong individual signal
Costa de la Felicidad Pic Shipping,32,16,2,2.0,0.0,1,2,1.0,523330.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.1546,1,2,0,0,C2-S0,C2-S0-T0,biān yú Kga Brothers,0.9855,0,,,0.1546,0.0,0.1824,0.0,0.3333,0.0,0.0,1.0,0.1127,2,LOW,fish HS code ratio=100.0%
Fisherman's Bounty AG Delivery,801,49,134,16.3469,1.8318,35,94,0.0574,4098960.0,0.0,periodic,1,0.0,0,1.0,0,0,0,0,general_trader,normal,0.2297,1,2,1,1,C2-S1,C2-S1-T1,Náutica del Norte Inc,0.9929,0,,,0.2297,0.0,0.1824,0.0,0.3333,0.0,0.0,0.0574,0.1126,1,LOW,no strong individual signal
Estrella de la Costa SRL,12184,84,318,145.0476,0.4795,164,96,0.7366,371788020.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,fish_network_expander,normal,0.2803,1,2,3,2,C2-S3,C2-S3-T2,AquaDelight N.V. Coral Reef,0.9546,0,,,0.2803,0.0,0.1824,0.0,0.0,0.0,0.0,0.7366,0.1122,1,LOW,fish HS code ratio=73.7%
Ancla del Este Merchants,12144,84,310,144.5714,0.3783,552,1012,0.0443,583810175.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,anomaly,0.3355,1,0,2,1,C0-S2,C0-S2-T1,Belgian Scallop S.A. de C.V.,0.9889,0,,,0.3355,0.0,0.1824,0.0,0.0,0.0,0.0,0.0443,0.1121,1,LOW,no strong individual signal
LLC Limited Liability Company,2384,84,65,28.381,0.5554,20,46,0.0164,48658900.0,0.0,stable,0,3.0,0,1.0,0,0,147,0,general_trader,normal,0.0943,1,0,0,1,C0-S0,C0-S0-T1,Ocean Oasis SRL Anchor,0.9763,1,The Salty Pearl Tsunami Corp Express,,0.0943,0.03,0.1824,0.0,0.0,0.532,0.0,0.0164,0.112,1,LOW,no strong individual signal
Isla del Mar Marine Oyj Transit,12867,84,885,153.1786,1.1254,64,44,0.0,132288060.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,anomaly,0.3381,1,0,0,0,C0-S0,C0-S0-T0,Himachal Pradesh   Plc International,0.9369,0,,,0.3381,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.1119,1,LOW,no strong individual signal
Seashell s  SRL Consulting,3487,13,404,268.2308,0.3544,134,304,0.0,48278255.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,anomaly,0.3359,1,0,2,2,C0-S2,C0-S2-T2,Konkan Coast  SE Marine biology,0.9473,0,,,0.3359,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.1113,1,LOW,no strong individual signal
Tana River  Company Transit,66,6,32,11.0,1.1677,4,1,1.0,1402415.0,0.0,general,1,0.0,0,1.0,0,0,0,0,short_lived,normal,0.1482,1,2,0,1,C2-S0,C2-S0-T1,8 Aquamarine Limited Liability Company Holdings,0.9981,0,,,0.1482,0.0,0.1824,0.0,0.3333,0.0,0.0,1.0,0.1111,2,LOW,fish HS code ratio=100.0% | business_mode=short_lived
Wave Watchers Ltd International,413,38,29,10.8684,0.642,88,51,0.0,1521090.0,0.0,general,1,0.0,0,1.0,0,0,36,0,general_trader,normal,0.0741,1,3,2,0,C3-S2,C3-S2-T0,Zanzibar Archipelago   Company Transport,0.9506,1,páng xiè Ltd. Liability Co Freight ,,0.0741,0.0,0.1824,0.0,0.3333,0.3844,0.0,0.0,0.111,2,LOW,no strong individual signal
Mar del Oeste N.V.,309,81,19,3.8148,0.9016,38,63,0.0,1593905.0,0.0,stable,0,6.0,0,1.0,0,0,25,0,niche_or_shell,normal,0.1347,1,0,0,1,C0-S0,C0-S0-T1,Asveja GmbH & Co. KG Transit,0.9517,1,Asveja GmbH & Co. KG Transit,,0.1347,0.06,0.1824,0.0,0.0,0.3469,0.0,0.0,0.1107,1,LOW,no strong individual signal
Mar y Luna Ltd. Corporation,376,82,11,4.5854,0.4852,27,33,0.0,2088730.0,0.0,stable,0,0.0,0,1.0,0,0,565,0,niche_or_shell,normal,0.0629,1,0,0,1,C0-S0,C0-S0-T1,Meris Current Corp Transportation,0.9831,1,Mar y Luna Sagl,,0.0629,0.0,0.1824,0.0,0.0,0.6748,0.0,0.0,0.1106,1,LOW,structural bridge: 565 nodes newly reachable via 1 new link(s)
Náutica del Sol Brothers,3287,36,201,91.3056,0.4818,54,30,0.8664,146094305.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.2625,1,2,0,2,C2-S0,C2-S0-T2,Big Sulphur  Inc Delivery,0.9175,0,,,0.2625,0.0,0.1824,0.0,0.0,0.0,0.0,0.8664,0.1103,1,LOW,fish HS code ratio=86.6%
Uttar Pradesh Sea  Company Seafoam,1484,84,54,17.6667,0.609,141,153,0.2554,22531370.0,0.0,stable,0,3.0,0,1.0,0,0,42,0,fish_network_expander,normal,0.1204,1,0,0,1,C0-S0,C0-S0-T1,-6,0.9775,1,Norwegian Haddock Ltd. Corporation Logistics,,0.1204,0.03,0.1824,0.0,0.0,0.4004,0.0,0.2554,0.1101,1,LOW,fish HS code ratio=25.5%
Mizoram  GmbH & Co. KG,2123,84,53,25.2738,0.3683,59,70,0.0212,44525685.0,0.0,stable,0,0.0,0,1.0,0,0,378,0,general_trader,normal,0.0755,1,0,0,1,C0-S0,C0-S0-T1,Meris Current Corp Transportation,0.9817,1,Portuguese Tuna A/S Cargo,,0.0755,0.0,0.1824,0.0,0.0,0.6321,0.0,0.0212,0.1099,1,LOW,no strong individual signal
Brisa del Este BV,8510,84,191,101.3095,0.3341,363,131,0.9367,167876555.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,fish_intensive_hub,normal,0.2541,1,2,3,2,C2-S3,C2-S3-T2,Tripura  Pier N.V. Solutions,0.9337,0,,,0.2541,0.0,0.1824,0.0,0.0,0.0,0.0,0.9367,0.1096,1,LOW,fish HS code ratio=93.7%
Irish Scallop - Corporation & Son's,6002,47,181,127.7021,0.2671,637,750,0.0428,62258920.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.3244,1,0,2,1,C0-S2,C0-S2-T1,Portuguese Tuna Bonito Kga Consultants,0.9689,0,,,0.3244,0.0,0.1824,0.0,0.0,0.0,0.0,0.0428,0.1093,1,LOW,no strong individual signal
Makumba Ltd. Liability Co,21685,84,575,258.1548,0.5983,159,311,0.0079,105835440.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,anomaly,0.3264,1,0,2,2,C0-S2,C0-S2-T2,Mar de la Vida Krill,0.968,0,,,0.3264,0.0,0.1824,0.0,0.0,0.0,0.0,0.0079,0.1091,1,LOW,no strong individual signal
